season,date,home,away,home goals,away goals,home->away,away->home
2007,2007-07-18,Náutico,Cruzeiro,1,4,0,3
2007,2007-07-18,São Paulo,Fluminense,0,1,0,3
2007,2007-07-18,Internacional,Corinthians,3,0,3,0
2007,2007-07-19,Palmeiras,Santos,2,2,1,1
2007,2007-07-19,Goiás,Grêmio,0,0,1,1
2007,2007-07-19,Flamengo,Paraná,1,2,0,3
2007,2007-07-21,América RN,Athletico PR,2,1,3,0
2007,2007-07-21,Juventude,Internacional,2,0,3,0
2007,2007-07-21,Vasco da Gama,Atlético MG,4,0,3,0
2007,2007-07-22,Corinthians,Náutico,0,3,0,3
2007,2007-07-22,Cruzeiro,São Paulo,1,2,0,3
2007,2007-07-22,Grêmio,Flamengo,1,0,3,0
2007,2007-07-22,Fluminense,Goiás,3,0,3,0
2007,2007-07-22,Santos,Figueirense,3,1,3,0
2007,2007-07-22,Paraná,Palmeiras,1,0,3,0
2007,2007-07-22,Sport,Botafogo,3,3,1,1
2007,2007-07-25,Athletico PR,Cruzeiro,2,2,1,1
2007,2007-07-25,Goiás,Santos,1,0,3,0
2007,2007-07-25,Náutico,Grêmio,0,2,0,3
2007,2007-07-25,Flamengo,América RN,3,1,3,0
2007,2007-07-25,Palmeiras,Vasco da Gama,3,2,3,0
2007,2007-07-25,Figueirense,Corinthians,2,2,1,1
2007,2007-07-25,Internacional,Paraná,1,0,3,0
2007,2007-07-26,Botafogo,Juventude,3,1,3,0
2007,2007-07-26,Atlético MG,Fluminense,3,0,3,0
2007,2007-07-26,São Paulo,Sport,3,1,3,0
2007,2007-07-28,Santos,Náutico,1,2,0,3
2007,2007-07-28,Grêmio,Athletico PR,1,1,1,1
2007,2007-07-28,Vasco da Gama,Goiás,4,1,3,0
2007,2007-07-29,Corinthians,Flamengo,2,2,1,1
2007,2007-07-29,Sport,Internacional,1,5,0,3
2007,2007-07-29,Juventude,Palmeiras,1,1,1,1
2007,2007-07-29,Paraná,Atlético MG,1,3,0,3
2007,2007-07-29,Fluminense,Figueirense,1,1,1,1
2007,2007-07-29,América RN,São Paulo,0,1,0,3
2007,2007-07-29,Cruzeiro,Botafogo,3,2,3,0
2007,2007-08-01,Goiás,Paraná,2,0,3,0
2007,2007-08-01,Náutico,Fluminense,0,0,1,1
2007,2007-08-01,Palmeiras,Sport,1,2,0,3
2007,2007-08-01,Botafogo,América RN,4,2,3,0
2007,2007-08-01,Athletico PR,Corinthians,2,2,1,1
2007,2007-08-01,Atlético MG,Santos,1,2,0,3
2007,2007-08-01,Internacional,Vasco da Gama,0,2,0,3
2007,2007-08-02,Figueirense,Grêmio,1,0,3,0
2007,2007-08-02,São Paulo,Juventude,3,1,3,0
2007,2007-08-04,Corinthians,Goiás,1,0,3,0
2007,2007-08-04,América RN,Náutico,1,5,0,3
2007,2007-08-04,Sport,Athletico PR,3,2,3,0
2007,2007-08-05,Fluminense,Palmeiras,0,1,0,3
2007,2007-08-05,Cruzeiro,Internacional,3,2,3,0
2007,2007-08-05,Santos,Flamengo,3,0,3,0
2007,2007-08-05,Juventude,Atlético MG,1,2,0,3
2007,2007-08-05,Vasco da Gama,Figueirense,2,2,1,1
2007,2007-08-05,Paraná,Botafogo,0,0,1,1
2007,2007-08-05,Grêmio,São Paulo,0,2,0,3
2007,2007-08-08,Cruzeiro,Sport,2,0,3,0
2007,2007-08-08,Juventude,Fluminense,0,0,1,1
2007,2007-08-08,Botafogo,São Paulo,0,2,0,3
2007,2007-08-08,Náutico,Figueirense,4,2,3,0
2007,2007-08-08,Athletico PR,Flamengo,2,0,3,0
2007,2007-08-08,Goiás,Atlético MG,3,2,3,0
2007,2007-08-09,Vasco da Gama,Corinthians,2,0,3,0
2007,2007-08-09,Grêmio,América RN,3,0,3,0
2007,2007-08-09,Palmeiras,Internacional,1,1,1,1
2007,2007-08-09,Santos,Paraná,2,0,3,0
2007,2007-08-11,Sport,Juventude,3,0,3,0
2007,2007-08-11,São Paulo,Athletico PR,2,0,3,0
2007,2007-08-11,Flamengo,Náutico,2,1,3,0
2007,2007-08-12,Corinthians,Grêmio,2,1,3,0
2007,2007-08-12,Atlético MG,Palmeiras,1,2,0,3
2007,2007-08-12,Figueirense,Botafogo,1,1,1,1
2007,2007-08-12,Internacional,Goiás,1,0,3,0
2007,2007-08-12,América RN,Cruzeiro,1,2,0,3
2007,2007-08-12,Paraná,Vasco da Gama,0,0,1,1
2007,2007-08-12,Fluminense,Santos,3,0,3,0
2007,2007-08-15,Botafogo,Corinthians,2,3,0,3
2007,2007-08-16,Fluminense,Flamengo,0,1,0,3
2007,2007-08-18,Athletico PR,Figueirense,1,1,1,1
2007,2007-08-18,Santos,Sport,2,0,3,0
2007,2007-08-18,Grêmio,Paraná,2,0,3,0
2007,2007-08-19,Palmeiras,Flamengo,2,1,3,0
2007,2007-08-19,Goiás,São Paulo,0,0,1,1
2007,2007-08-19,Botafogo,Internacional,1,1,1,1
2007,2007-08-19,Náutico,Atlético MG,0,1,0,3
2007,2007-08-19,Cruzeiro,Fluminense,4,2,3,0
2007,2007-08-19,Juventude,Corinthians,2,2,1,1
2007,2007-08-19,Vasco da Gama,América RN,2,0,3,0
2007,2007-08-23,Flamengo,Juventude,4,0,3,0
2007,2007-08-26,Corinthians,Cruzeiro,0,3,0,3
2007,2007-08-26,Fluminense,Grêmio,1,1,1,1
2007,2007-08-26,Internacional,Athletico PR,1,0,3,0
2007,2007-08-26,Paraná,Juventude,3,1,3,0
2007,2007-08-26,América RN,Santos,1,4,0,3
2007,2007-08-26,Sport,Vasco da Gama,0,0,1,1
2007,2007-08-26,Atlético MG,Botafogo,1,2,0,3
2007,2007-08-26,São Paulo,Náutico,5,0,3,0
2007,2007-08-26,Figueirense,Palmeiras,1,2,0,3
2007,2007-08-26,Flamengo,Goiás,3,1,3,0
2007,2007-08-29,Palmeiras,São Paulo,0,1,0,3
2007,2007-08-29,Paraná,Cruzeiro,2,2,1,1
2007,2007-08-29,Juventude,Goiás,2,0,3,0
2007,2007-08-29,Botafogo,Flamengo,1,1,1,1
2007,2007-08-29,Sport,Grêmio,2,0,3,0
2007,2007-08-29,Atlético MG,Corinthians,5,2,3,0
2007,2007-08-29,Figueirense,América RN,3,1,3,0
2007,2007-08-29,Internacional,Fluminense,1,4,0,3
2007,2007-08-30,Santos,Athletico PR,3,1,3,0
2007,2007-08-30,Vasco da Gama,Náutico,4,1,3,0
2007,2007-09-01,São Paulo,Paraná,6,0,3,0
2007,2007-09-01,América RN,Juventude,0,3,0,3
2007,2007-09-01,Flamengo,Sport,1,1,1,1
2007,2007-09-02,Corinthians,Santos,2,0,3,0
2007,2007-09-02,Athletico PR,Atlético MG,1,0,3,0
2007,2007-09-02,Goiás,Figueirense,2,1,3,0
2007,2007-09-02,Fluminense,Vasco da Gama,1,1,1,1
2007,2007-09-02,Náutico,Internacional,1,1,1,1
2007,2007-09-02,Cruzeiro,Palmeiras,5,0,3,0
2007,2007-09-02,Grêmio,Botafogo,3,0,3,0
2007,2007-09-05,Corinthians,América RN,1,0,3,0
2007,2007-09-05,Goiás,Athletico PR,2,3,0,3
2007,2007-09-05,Atlético MG,São Paulo,0,0,1,1
2007,2007-09-05,Santos,Internacional,2,1,3,0
2007,2007-09-05,Juventude,Cruzeiro,1,0,3,0
2007,2007-09-05,Grêmio,Vasco da Gama,3,1,3,0
2007,2007-09-05,Flamengo,Figueirense,4,1,3,0
2007,2007-09-06,Paraná,Náutico,2,4,0,3
2007,2007-09-06,Botafogo,Palmeiras,1,1,1,1
2007,2007-09-06,Sport,Fluminense,0,2,0,3
2007,2007-09-08,Cruzeiro,Grêmio,2,0,3,0
2007,2007-09-08,Santos,Juventude,1,0,3,0
2007,2007-09-08,Figueirense,Atlético MG,2,1,3,0
2007,2007-09-08,Internacional,Flamengo,3,0,3,0
2007,2007-09-08,Vasco da Gama,São Paulo,0,2,0,3
2007,2007-09-09,Palmeiras,Goiás,2,0,3,0
2007,2007-09-09,Paraná,Corinthians,1,0,3,0
2007,2007-09-09,América RN,Sport,1,1,1,1
2007,2007-09-09,Fluminense,Athletico PR,2,0,3,0
2007,2007-09-09,Náutico,Botafogo,4,1,3,0
2007,2007-09-12,Flamengo,Cruzeiro,3,1,3,0
2007,2007-09-15,Goiás,Náutico,0,3,0,3
2007,2007-09-15,Fluminense,América RN,2,0,3,0
2007,2007-09-15,São Paulo,Santos,2,1,3,0
2007,2007-09-16,Corinthians,Botafogo,0,1,0,3
2007,2007-09-16,Athletico PR,Palmeiras,2,1,3,0
2007,2007-09-16,Sport,Paraná,3,1,3,0
2007,2007-09-16,Atlético MG,Cruzeiro,3,4,0,3
2007,2007-09-16,Figueirense,Juventude,4,1,3,0
2007,2007-09-16,Grêmio,Internacional,1,0,3,0
2007,2007-09-16,Flamengo,Vasco da Gama,1,1,1,1
2007,2007-09-22,Goiás,América RN,1,1,1,1
2007,2007-09-22,São Paulo,Figueirense,2,0,3,0
2007,2007-09-22,Grêmio,Santos,1,0,3,0
2007,2007-09-23,Palmeiras,Corinthians,1,0,3,0
2007,2007-09-23,Athletico PR,Paraná,2,1,3,0
2007,2007-09-23,Botafogo,Fluminense,0,2,0,3
2007,2007-09-23,Náutico,Sport,2,0,3,0
2007,2007-09-23,Atlético MG,Internacional,2,2,1,1
2007,2007-09-23,Juventude,Flamengo,2,2,1,1
2007,2007-09-23,Vasco da Gama,Cruzeiro,0,2,0,3
2007,2007-09-29,Corinthians,Sport,1,2,0,3
2007,2007-09-29,Náutico,Athletico PR,5,0,3,0
2007,2007-09-29,Flamengo,Atlético MG,1,0,3,0
2007,2007-09-30,Paraná,Fluminense,3,1,3,0
2007,2007-09-30,América RN,Palmeiras,0,0,1,1
2007,2007-09-30,Botafogo,Goiás,0,3,0,3
2007,2007-09-30,Cruzeiro,Figueirense,1,2,0,3
2007,2007-09-30,Santos,Vasco da Gama,1,0,3,0
2007,2007-09-30,Juventude,Grêmio,1,2,0,3
2007,2007-09-30,Internacional,São Paulo,1,2,0,3
2007,2007-10-03,Palmeiras,Náutico,2,1,3,0
2007,2007-10-03,Athletico PR,Botafogo,2,0,3,0
2007,2007-10-03,Fluminense,Corinthians,1,1,1,1
2007,2007-10-03,Sport,Goiás,4,0,3,0
2007,2007-10-03,Cruzeiro,Santos,0,1,0,3
2007,2007-10-03,Grêmio,Atlético MG,2,2,1,1
2007,2007-10-03,Vasco da Gama,Juventude,0,1,0,3
2007,2007-10-04,América RN,Paraná,3,2,3,0
2007,2007-10-04,Flamengo,São Paulo,1,0,3,0
2007,2007-10-04,Figueirense,Internacional,0,0,1,1
2007,2007-10-06,Palmeiras,Grêmio,2,0,3,0
2007,2007-10-06,Botafogo,Santos,1,2,0,3
2007,2007-10-06,Náutico,Juventude,4,1,3,0
2007,2007-10-07,Athletico PR,Vasco da Gama,1,0,3,0
2007,2007-10-07,Goiás,Cruzeiro,0,0,1,1
2007,2007-10-07,Atlético MG,Sport,3,1,3,0
2007,2007-10-07,São Paulo,Corinthians,0,1,0,3
2007,2007-10-07,Figueirense,Paraná,4,0,3,0
2007,2007-10-07,Internacional,América RN,2,0,3,0
2007,2007-10-07,Flamengo,Fluminense,0,2,0,3
2007,2007-10-12,Sport,Figueirense,0,0,1,1
2007,2007-10-12,Cruzeiro,Náutico,2,2,1,1
2007,2007-10-12,Juventude,Athletico PR,0,0,1,1
2007,2007-10-13,Corinthians,Internacional,1,1,1,1
2007,2007-10-13,Paraná,Flamengo,0,1,0,3
2007,2007-10-13,América RN,Atlético MG,0,1,0,3
2007,2007-10-13,Fluminense,São Paulo,1,1,1,1
2007,2007-10-13,Santos,Palmeiras,1,1,1,1
2007,2007-10-13,Grêmio,Goiás,2,1,3,0
2007,2007-10-14,Vasco da Gama,Botafogo,2,1,3,0
2007,2007-10-18,Vasco da Gama,Flamengo,1,2,0,3
2007,2007-10-20,Palmeiras,Paraná,3,0,3,0
2007,2007-10-20,Goiás,Fluminense,5,3,3,0
2007,2007-10-20,Botafogo,Sport,3,1,3,0
2007,2007-10-21,Athletico PR,América RN,2,0,3,0
2007,2007-10-21,Náutico,Corinthians,1,0,3,0
2007,2007-10-21,Atlético MG,Vasco da Gama,1,0,3,0
2007,2007-10-21,São Paulo,Cruzeiro,1,0,3,0
2007,2007-10-21,Figueirense,Santos,1,0,3,0
2007,2007-10-21,Internacional,Juventude,3,0,3,0
2007,2007-10-21,Flamengo,Grêmio,2,0,3,0
2007,2007-10-27,Fluminense,Atlético MG,1,1,1,1
2007,2007-10-27,Cruzeiro,Athletico PR,1,1,1,1
2007,2007-10-27,Santos,Goiás,3,0,3,0
2007,2007-10-28,Corinthians,Figueirense,2,1,3,0
2007,2007-10-28,Paraná,Internacional,1,0,3,0
2007,2007-10-28,América RN,Flamengo,0,1,0,3
2007,2007-10-28,Sport,São Paulo,1,2,0,3
2007,2007-10-28,Juventude,Botafogo,1,1,1,1
2007,2007-10-28,Grêmio,Náutico,4,3,3,0
2007,2007-10-28,Vasco da Gama,Palmeiras,2,2,1,1
2007,2007-10-31,Athletico PR,Grêmio,2,0,3,0
2007,2007-10-31,Goiás,Vasco da Gama,2,3,0,3
2007,2007-10-31,Náutico,Santos,1,2,0,3
2007,2007-10-31,Atlético MG,Paraná,0,0,1,1
2007,2007-10-31,São Paulo,América RN,3,0,3,0
2007,2007-10-31,Figueirense,Fluminense,0,2,0,3
2007,2007-10-31,Flamengo,Corinthians,2,1,3,0
2007,2007-11-01,Palmeiras,Juventude,0,1,0,3
2007,2007-11-01,Botafogo,Cruzeiro,4,1,3,0
2007,2007-11-01,Internacional,Sport,0,0,1,1
2007,2007-11-03,Paraná,Goiás,1,0,3,0
2007,2007-11-03,Fluminense,Náutico,2,1,3,0
2007,2007-11-03,Grêmio,Figueirense,1,2,0,3
2007,2007-11-04,Corinthians,Athletico PR,2,2,1,1
2007,2007-11-04,América RN,Botafogo,1,1,1,1
2007,2007-11-04,Sport,Palmeiras,3,1,3,0
2007,2007-11-04,Cruzeiro,Flamengo,3,1,3,0
2007,2007-11-04,Santos,Atlético MG,2,2,1,1
2007,2007-11-04,Vasco da Gama,Internacional,1,2,0,3
2007,2007-11-07,Juventude,São Paulo,2,0,3,0
2007,2007-11-10,Botafogo,Paraná,3,2,3,0
2007,2007-11-10,Náutico,América RN,4,0,3,0
2007,2007-11-10,Internacional,Cruzeiro,1,0,3,0
2007,2007-11-11,Athletico PR,Sport,0,0,1,1
2007,2007-11-11,Goiás,Corinthians,1,1,1,1
2007,2007-11-11,Atlético MG,Juventude,4,1,3,0
2007,2007-11-11,São Paulo,Grêmio,1,0,3,0
2007,2007-11-11,Figueirense,Vasco da Gama,3,3,1,1
2007,2007-11-11,Flamengo,Santos,1,0,3,0
2007,2007-11-14,Palmeiras,Fluminense,1,0,3,0
2007,2007-11-24,América RN,Grêmio,0,3,0,3
2007,2007-11-24,Fluminense,Juventude,3,2,3,0
2007,2007-11-25,Paraná,Santos,2,3,0,3
2007,2007-11-25,Sport,Cruzeiro,1,0,3,0
2007,2007-11-25,São Paulo,Botafogo,2,2,1,1
2007,2007-11-25,Internacional,Palmeiras,2,1,3,0
2007,2007-11-25,Flamengo,Athletico PR,2,0,3,0
2007,2007-11-28,Corinthians,Vasco da Gama,0,1,0,3
2007,2007-11-28,Atlético MG,Goiás,4,1,3,0
2007,2007-11-28,Figueirense,Náutico,2,0,3,0
2007,2007-12-02,Palmeiras,Atlético MG,1,3,0,3
2007,2007-12-02,Athletico PR,São Paulo,2,1,3,0
2007,2007-12-02,Goiás,Internacional,2,1,3,0
2007,2007-12-02,Botafogo,Figueirense,1,1,1,1
2007,2007-12-02,Náutico,Flamengo,1,0,3,0
2007,2007-12-02,Cruzeiro,América RN,2,0,3,0
2007,2007-12-02,Santos,Fluminense,2,4,0,3
2007,2007-12-02,Juventude,Sport,2,1,3,0
2007,2007-12-02,Grêmio,Corinthians,1,1,1,1
2007,2007-12-02,Vasco da Gama,Paraná,3,0,3,0
2008,2008-05-10,Náutico,Goiás,2,1,3,0
2008,2008-05-10,São Paulo,Grêmio,0,1,0,3
2008,2008-05-10,Vitória,Cruzeiro,0,2,0,3
2008,2008-05-11,Atlético MG,Fluminense,0,0,1,1
2008,2008-05-11,Botafogo,Sport,2,0,3,0
2008,2008-05-11,Internacional,Vasco da Gama,1,0,3,0
2008,2008-05-11,Coritiba,Palmeiras,2,0,3,0
2008,2008-05-11,Ipatinga,Athletico PR,0,1,0,3
2008,2008-05-11,Flamengo,Santos,3,1,3,0
2008,2008-05-11,Portuguesa,Figueirense,5,5,1,1
2008,2008-05-17,Cruzeiro,Botafogo,1,0,3,0
2008,2008-05-17,Sport,Vitória,0,0,1,1
2008,2008-05-17,Vasco da Gama,Portuguesa,3,1,3,0
2008,2008-05-18,Santos,Ipatinga,4,0,3,0
2008,2008-05-18,Grêmio,Flamengo,0,0,1,1
2008,2008-05-18,Athletico PR,São Paulo,1,1,1,1
2008,2008-05-18,Fluminense,Náutico,0,2,0,3
2008,2008-05-18,Goiás,Atlético MG,1,1,1,1
2008,2008-05-18,Palmeiras,Internacional,2,1,3,0
2008,2008-05-18,Figueirense,Coritiba,2,1,3,0
2008,2008-05-24,Grêmio,Náutico,2,0,3,0
2008,2008-05-24,Flamengo,Internacional,2,1,3,0
2008,2008-05-24,Vitória,Figueirense,4,0,3,0
2008,2008-05-25,Cruzeiro,Santos,4,0,3,0
2008,2008-05-25,São Paulo,Coritiba,1,1,1,1
2008,2008-05-25,Sport,Fluminense,2,1,3,0
2008,2008-05-25,Goiás,Ipatinga,1,1,1,1
2008,2008-05-25,Portuguesa,Palmeiras,1,1,1,1
2008,2008-05-25,Athletico PR,Atlético MG,1,1,1,1
2008,2008-05-25,Botafogo,Vasco da Gama,1,1,1,1
2008,2008-05-31,Vasco da Gama,Grêmio,2,1,3,0
2008,2008-05-31,Internacional,Sport,1,1,1,1
2008,2008-05-31,Figueirense,Goiás,0,0,1,1
2008,2008-06-01,Náutico,Botafogo,3,0,3,0
2008,2008-06-01,Santos,São Paulo,0,0,1,1
2008,2008-06-01,Coritiba,Cruzeiro,1,1,1,1
2008,2008-06-01,Ipatinga,Vitória,2,0,3,0
2008,2008-06-01,Palmeiras,Athletico PR,1,0,3,0
2008,2008-06-01,Atlético MG,Portuguesa,2,0,3,0
2008,2008-06-01,Fluminense,Flamengo,0,1,0,3
2008,2008-06-07,São Paulo,Atlético MG,5,1,3,0
2008,2008-06-07,Flamengo,Figueirense,5,0,3,0
2008,2008-06-07,Ipatinga,Náutico,0,0,1,1
2008,2008-06-08,Athletico PR,Goiás,5,0,3,0
2008,2008-06-08,Grêmio,Fluminense,2,1,3,0
2008,2008-06-08,Sport,Palmeiras,2,0,3,0
2008,2008-06-08,Portuguesa,Internacional,3,1,3,0
2008,2008-06-08,Vitória,Santos,1,0,3,0
2008,2008-06-08,Cruzeiro,Vasco da Gama,1,0,3,0
2008,2008-06-08,Botafogo,Coritiba,2,1,3,0
2008,2008-06-12,Fluminense,Santos,1,1,1,1
2008,2008-06-12,Palmeiras,Cruzeiro,5,2,3,0
2008,2008-06-12,Atlético MG,Ipatinga,4,2,3,0
2008,2008-06-14,Flamengo,São Paulo,2,4,0,3
2008,2008-06-14,Internacional,Botafogo,2,1,3,0
2008,2008-06-14,Figueirense,Sport,3,1,3,0
2008,2008-06-14,Portuguesa,Athletico PR,1,0,3,0
2008,2008-06-14,Náutico,Vasco da Gama,1,1,1,1
2008,2008-06-14,Goiás,Grêmio,0,3,0,3
2008,2008-06-14,Coritiba,Vitória,0,0,1,1
2008,2008-06-21,Botafogo,Portuguesa,0,1,0,3
2008,2008-06-21,São Paulo,Sport,1,0,3,0
2008,2008-06-21,Cruzeiro,Figueirense,3,0,3,0
2008,2008-06-21,Coritiba,Fluminense,2,1,3,0
2008,2008-06-22,Ipatinga,Flamengo,1,3,0,3
2008,2008-06-22,Vitória,Internacional,2,1,3,0
2008,2008-06-22,Vasco da Gama,Palmeiras,0,2,0,3
2008,2008-06-22,Grêmio,Athletico PR,3,0,3,0
2008,2008-06-22,Santos,Goiás,0,4,0,3
2008,2008-06-22,Náutico,Atlético MG,2,1,3,0
2008,2008-06-28,Vasco da Gama,Ipatinga,4,2,3,0
2008,2008-06-28,Portuguesa,Santos,0,0,1,1
2008,2008-06-28,Vitória,Goiás,3,0,3,0
2008,2008-06-29,Figueirense,Atlético MG,1,1,1,1
2008,2008-06-29,Sport,Flamengo,1,2,0,3
2008,2008-06-29,Cruzeiro,São Paulo,1,1,1,1
2008,2008-06-29,Athletico PR,Coritiba,1,1,1,1
2008,2008-06-29,Palmeiras,Náutico,2,0,3,0
2008,2008-06-29,Fluminense,Botafogo,0,0,1,1
2008,2008-06-29,Grêmio,Internacional,1,1,1,1
2008,2008-07-05,Athletico PR,Santos,1,0,3,0
2008,2008-07-05,Flamengo,Náutico,3,0,3,0
2008,2008-07-05,Sport,Cruzeiro,1,0,3,0
2008,2008-07-06,Figueirense,Vasco da Gama,2,1,3,0
2008,2008-07-06,Atlético MG,Palmeiras,1,1,1,1
2008,2008-07-06,Portuguesa,Vitória,1,2,0,3
2008,2008-07-06,Internacional,Coritiba,3,0,3,0
2008,2008-07-06,São Paulo,Ipatinga,1,1,1,1
2008,2008-07-06,Goiás,Fluminense,1,0,3,0
2008,2008-07-06,Botafogo,Grêmio,2,0,3,0
2008,2008-07-09,Internacional,Goiás,1,0,3,0
2008,2008-07-09,Coritiba,Portuguesa,4,0,3,0
2008,2008-07-09,Fluminense,Athletico PR,3,0,3,0
2008,2008-07-09,Vitória,Botafogo,5,2,3,0
2008,2008-07-09,Santos,Grêmio,1,1,1,1
2008,2008-07-09,Náutico,São Paulo,2,1,3,0
2008,2008-07-09,Atlético MG,Flamengo,1,1,1,1
2008,2008-07-10,Vasco da Gama,Sport,4,0,3,0
2008,2008-07-10,Palmeiras,Figueirense,1,1,1,1
2008,2008-07-10,Ipatinga,Cruzeiro,2,2,1,1
2008,2008-07-12,Fluminense,Vitória,2,1,3,0
2008,2008-07-12,Goiás,Coritiba,2,2,1,1
2008,2008-07-13,São Paulo,Palmeiras,2,1,3,0
2008,2008-07-13,Athletico PR,Internacional,1,1,1,1
2008,2008-07-13,Santos,Botafogo,2,2,1,1
2008,2008-07-13,Cruzeiro,Atlético MG,2,1,3,0
2008,2008-07-13,Ipatinga,Figueirense,0,1,0,3
2008,2008-07-13,Grêmio,Portuguesa,2,1,3,0
2008,2008-07-13,Flamengo,Vasco da Gama,3,1,3,0
2008,2008-07-13,Náutico,Sport,0,2,0,3
2008,2008-07-16,Sport,Grêmio,2,2,1,1
2008,2008-07-16,Botafogo,Ipatinga,4,0,3,0
2008,2008-07-16,Portuguesa,Náutico,3,2,3,0
2008,2008-07-16,Figueirense,Santos,3,0,3,0
2008,2008-07-16,Cruzeiro,Athletico PR,1,0,3,0
2008,2008-07-16,Palmeiras,Fluminense,3,1,3,0
2008,2008-07-16,Vitória,São Paulo,1,3,0,3
2008,2008-07-17,Internacional,Atlético MG,1,0,3,0
2008,2008-07-17,Coritiba,Flamengo,1,0,3,0
2008,2008-07-17,Vasco da Gama,Goiás,1,1,1,1
2008,2008-07-19,Ipatinga,Portuguesa,4,1,3,0
2008,2008-07-19,Fluminense,Figueirense,1,0,3,0
2008,2008-07-19,Grêmio,Cruzeiro,1,0,3,0
2008,2008-07-20,Goiás,Palmeiras,3,2,3,0
2008,2008-07-20,Santos,Sport,1,0,3,0
2008,2008-07-20,Athletico PR,Vasco da Gama,3,1,3,0
2008,2008-07-20,Náutico,Internacional,1,1,1,1
2008,2008-07-20,São Paulo,Botafogo,2,1,3,0
2008,2008-07-20,Flamengo,Vitória,0,1,0,3
2008,2008-07-20,Atlético MG,Coritiba,3,2,3,0
2008,2008-07-23,Coritiba,Ipatinga,1,0,3,0
2008,2008-07-23,Cruzeiro,Goiás,0,1,0,3
2008,2008-07-23,Vitória,Náutico,2,0,3,0
2008,2008-07-23,Internacional,São Paulo,2,0,3,0
2008,2008-07-23,Botafogo,Atlético MG,4,0,3,0
2008,2008-07-23,Portuguesa,Flamengo,2,2,1,1
2008,2008-07-23,Vasco da Gama,Fluminense,3,3,1,1
2008,2008-07-24,Palmeiras,Santos,4,2,3,0
2008,2008-07-24,Figueirense,Grêmio,1,7,0,3
2008,2008-07-24,Sport,Athletico PR,1,0,3,0
2008,2008-07-26,Fluminense,Cruzeiro,1,3,0,3
2008,2008-07-26,Ipatinga,Internacional,1,0,3,0
2008,2008-07-26,Náutico,Coritiba,1,2,0,3
2008,2008-07-27,Grêmio,Palmeiras,1,1,1,1
2008,2008-07-27,Santos,Vasco da Gama,5,2,3,0
2008,2008-07-27,Goiás,Sport,1,2,0,3
2008,2008-07-27,Athletico PR,Figueirense,0,0,1,1
2008,2008-07-27,São Paulo,Portuguesa,3,1,3,0
2008,2008-07-27,Atlético MG,Vitória,2,1,3,0
2008,2008-07-27,Flamengo,Botafogo,0,0,1,1
2008,2008-07-30,Vitória,Athletico PR,2,1,3,0
2008,2008-07-30,Cruzeiro,Náutico,4,2,3,0
2008,2008-07-30,Portuguesa,Fluminense,3,1,3,0
2008,2008-07-30,Botafogo,Goiás,2,0,3,0
2008,2008-07-30,Internacional,Santos,0,1,0,3
2008,2008-07-30,Figueirense,São Paulo,1,1,1,1
2008,2008-07-30,Palmeiras,Flamengo,1,0,3,0
2008,2008-07-31,Coritiba,Grêmio,0,1,0,3
2008,2008-07-31,Vasco da Gama,Atlético MG,6,1,3,0
2008,2008-07-31,Sport,Ipatinga,3,1,3,0
2008,2008-08-02,Fluminense,Internacional,1,2,0,3
2008,2008-08-02,Goiás,Portuguesa,4,0,3,0
2008,2008-08-02,Náutico,Figueirense,1,2,0,3
2008,2008-08-03,Flamengo,Cruzeiro,1,2,0,3
2008,2008-08-03,Ipatinga,Palmeiras,1,2,0,3
2008,2008-08-03,São Paulo,Vasco da Gama,4,0,3,0
2008,2008-08-03,Grêmio,Vitória,2,0,3,0
2008,2008-08-03,Athletico PR,Botafogo,0,3,0,3
2008,2008-08-03,Santos,Coritiba,1,3,0,3
2008,2008-08-03,Atlético MG,Sport,2,1,3,0
2008,2008-08-06,Grêmio,Ipatinga,1,0,3,0
2008,2008-08-06,Vasco da Gama,Coritiba,0,2,0,3
2008,2008-08-06,Athletico PR,Náutico,2,0,3,0
2008,2008-08-06,Sport,Portuguesa,2,0,3,0
2008,2008-08-06,Santos,Atlético MG,2,3,0,3
2008,2008-08-06,Goiás,Flamengo,2,1,3,0
2008,2008-08-06,Fluminense,São Paulo,3,1,3,0
2008,2008-08-07,Figueirense,Botafogo,1,2,0,3
2008,2008-08-07,Palmeiras,Vitória,3,0,3,0
2008,2008-08-07,Cruzeiro,Internacional,2,0,3,0
2008,2008-08-09,Flamengo,Athletico PR,1,0,3,0
2008,2008-08-09,Atlético MG,Grêmio,0,4,0,3
2008,2008-08-09,São Paulo,Goiás,2,1,3,0
2008,2008-08-10,Coritiba,Sport,3,0,3,0
2008,2008-08-10,Botafogo,Palmeiras,1,0,3,0
2008,2008-08-10,Vitória,Vasco da Gama,5,0,3,0
2008,2008-08-10,Portuguesa,Cruzeiro,2,1,3,0
2008,2008-08-10,Ipatinga,Fluminense,2,1,3,0
2008,2008-08-10,Náutico,Santos,1,0,3,0
2008,2008-08-10,Internacional,Figueirense,1,1,1,1
2008,2008-08-16,Athletico PR,Ipatinga,5,0,3,0
2008,2008-08-16,Figueirense,Portuguesa,2,1,3,0
2008,2008-08-16,Cruzeiro,Vitória,2,1,3,0
2008,2008-08-17,Fluminense,Atlético MG,1,0,3,0
2008,2008-08-17,Grêmio,São Paulo,1,0,3,0
2008,2008-08-17,Goiás,Náutico,3,0,3,0
2008,2008-08-17,Santos,Flamengo,2,2,1,1
